,County Name,GINI,Row,Space,Year,stusps
470,"Kern County, California",0.4574,5,2,2011,CA
471,"Kern County, California",0.4585,5,2,2012,CA
472,"Kern County, California",0.4562,5,2,2013,CA
473,"Kern County, California",0.4608,5,2,2014,CA
474,"Kern County, California",0.4609,5,2,2015,CA
475,"Kern County, California",0.4644,5,2,2016,CA
476,"Kern County, California",0.4595,5,2,2017,CA
477,"Kings County, California",0.424,5,2,2009,CA
478,"Kings County, California",0.43700000000000006,5,2,2010,CA
479,"Kings County, California",0.4457,5,2,2011,CA
480,"Kings County, California",0.4595,5,2,2012,CA
481,"Kings County, California",0.4505,5,2,2013,CA
482,"Kings County, California",0.4596,5,2,2014,CA
483,"Kings County, California",0.4678,5,2,2015,CA
484,"Kings County, California",0.4321,5,2,2016,CA
485,"Kings County, California",0.4027,5,2,2017,CA
486,"Lake County, California",0.478,5,2,2009,CA
487,"Lake County, California",0.456,5,2,2010,CA
488,"Lake County, California",0.4289,5,2,2011,CA
489,"Lake County, California",0.4725,5,2,2012,CA
490,"Lake County, California",0.4479,5,2,2013,CA
491,"Lake County, California",0.4705,5,2,2014,CA
492,"Lake County, California",0.4417,5,2,2015,CA
493,"Lake County, California",0.4763,5,2,2016,CA
494,"Lake County, California",0.5045,5,2,2017,CA
495,"Los Angeles County, California",0.486,5,2,2009,CA
496,"Los Angeles County, California",0.49,5,2,2010,CA
497,"Los Angeles County, California",0.5021,5,2,2011,CA
498,"Los Angeles County, California",0.4965,5,2,2012,CA
499,"Los Angeles County, California",0.5047,5,2,2013,CA
500,"Los Angeles County, California",0.5045,5,2,2014,CA
501,"Los Angeles County, California",0.4992,5,2,2015,CA
502,"Los Angeles County, California",0.503,5,2,2016,CA
503,"Los Angeles County, California",0.4991,5,2,2017,CA
504,"Madera County, California",0.434,5,2,2009,CA
505,"Madera County, California",0.444,5,2,2010,CA
506,"Madera County, California",0.4145,5,2,2011,CA
507,"Madera County, California",0.473,5,2,2012,CA
508,"Madera County, California",0.4516,5,2,2013,CA
509,"Madera County, California",0.4496,5,2,2014,CA
510,"Madera County, California",0.4552,5,2,2015,CA
511,"Madera County, California",0.4481,5,2,2016,CA
512,"Madera County, California",0.4329,5,2,2017,CA
513,"Marin County, California",0.495,5,2,2009,CA
514,"Marin County, California",0.512,5,2,2010,CA
515,"Marin County, California",0.5235,5,2,2011,CA
516,"Marin County, California",0.5173,5,2,2012,CA
517,"Marin County, California",0.5244,5,2,2013,CA
518,"Marin County, California",0.518,5,2,2014,CA
519,"Marin County, California",0.5315,5,2,2015,CA
520,"Marin County, California",0.5245,5,2,2016,CA
521,"Marin County, California",0.5146,5,2,2017,CA
522,"Mendocino County, California",0.435,5,2,2009,CA
523,"Mendocino County, California",0.41600000000000004,5,2,2010,CA
524,"Mendocino County, California",0.46799999999999997,5,2,2011,CA
525,"Mendocino County, California",0.4327,5,2,2012,CA
526,"Mendocino County, California",0.5189,5,2,2013,CA
527,"Mendocino County, California",0.5021,5,2,2014,CA
528,"Mendocino County, California",0.4715,5,2,2015,CA
529,"Mendocino County, California",0.5156,5,2,2016,CA
530,"Mendocino County, California",0.4666,5,2,2017,CA
531,"Merced County, California",0.46,5,2,2009,CA
532,"Merced County, California",0.489,5,2,2010,CA
533,"Merced County, California",0.4579,5,2,2011,CA
534,"Merced County, California",0.4518,5,2,2012,CA
535,"Merced County, California",0.4452,5,2,2013,CA
536,"Merced County, California",0.4423,5,2,2014,CA
537,"Merced County, California",0.4763,5,2,2015,CA
538,"Merced County, California",0.4969,5,2,2016,CA
539,"Merced County, California",0.4905,5,2,2017,CA
540,"Monterey County, California",0.44299999999999995,5,2,2009,CA
541,"Monterey County, California",0.452,5,2,2010,CA
542,"Monterey County, California",0.4635,5,2,2011,CA
543,"Monterey County, California",0.439,5,2,2012,CA
544,"Monterey County, California",0.4628,5,2,2013,CA
545,"Monterey County, California",0.4805,5,2,2014,CA
546,"Monterey County, California",0.4704,5,2,2015,CA
547,"Monterey County, California",0.4514,5,2,2016,CA
548,"Monterey County, California",0.4368,5,2,2017,CA
549,"Napa County, California",0.45299999999999996,5,2,2009,CA
550,"Napa County, California",0.47,5,2,2010,CA
551,"Napa County, California",0.4808,5,2,2011,CA
552,"Napa County, California",0.45,5,2,2012,CA
553,"Napa County, California",0.4593,5,2,2013,CA
554,"Napa County, California",0.4689,5,2,2014,CA
555,"Napa County, California",0.5005,5,2,2015,CA
556,"Napa County, California",0.4641,5,2,2016,CA
557,"Napa County, California",0.4583,5,2,2017,CA
558,"Nevada County, California",0.44,5,2,2009,CA
559,"Nevada County, California",0.426,5,2,2010,CA
560,"Nevada County, California",0.4509,5,2,2011,CA
561,"Nevada County, California",0.4299,5,2,2012,CA
562,"Nevada County, California",0.4458,5,2,2013,CA
563,"Nevada County, California",0.4454,5,2,2014,CA
564,"Nevada County, California",0.4494,5,2,2015,CA
565,"Nevada County, California",0.4784,5,2,2016,CA
566,"Nevada County, California",0.4889,5,2,2017,CA
567,"Orange County, California",0.45,5,2,2009,CA
568,"Orange County, California",0.45299999999999996,5,2,2010,CA
569,"Orange County, California",0.4589,5,2,2011,CA
570,"Orange County, California",0.4643,5,2,2012,CA
571,"Orange County, California",0.4717,5,2,2013,CA
572,"Orange County, California",0.4693,5,2,2014,CA
573,"Orange County, California",0.4703,5,2,2015,CA
574,"Orange County, California",0.4695,5,2,2016,CA
575,"Orange County, California",0.4649,5,2,2017,CA
576,"Placer County, California",0.418,5,2,2009,CA
577,"Placer County, California",0.425,5,2,2010,CA
578,"Placer County, California",0.4304,5,2,2011,CA
579,"Placer County, California",0.4322,5,2,2012,CA
580,"Placer County, California",0.4428,5,2,2013,CA
581,"Placer County, California",0.4451,5,2,2014,CA
582,"Placer County, California",0.441,5,2,2015,CA
583,"Placer County, California",0.4571,5,2,2016,CA
584,"Placer County, California",0.4419,5,2,2017,CA
585,"Riverside County, California",0.433,5,2,2009,CA
586,"Riverside County, California",0.44,5,2,2010,CA
587,"Riverside County, California",0.4434,5,2,2011,CA
588,"Riverside County, California",0.4404,5,2,2012,CA
589,"Riverside County, California",0.4497,5,2,2013,CA
590,"Riverside County, California",0.4442,5,2,2014,CA
591,"Riverside County, California",0.4492,5,2,2015,CA
592,"Riverside County, California",0.4559,5,2,2016,CA
593,"Riverside County, California",0.4586,5,2,2017,CA
594,"Sacramento County, California",0.43799999999999994,5,2,2009,CA
595,"Sacramento County, California",0.434,5,2,2010,CA
596,"Sacramento County, California",0.4435,5,2,2011,CA
597,"Sacramento County, California",0.4561,5,2,2012,CA
598,"Sacramento County, California",0.4602,5,2,2013,CA
599,"Sacramento County, California",0.46799999999999997,5,2,2014,CA
600,"Sacramento County, California",0.4558,5,2,2015,CA
601,"Sacramento County, California",0.4649,5,2,2016,CA
602,"Sacramento County, California",0.4578,5,2,2017,CA
603,"San Bernardino County, California",0.43700000000000006,5,2,2009,CA
604,"San Bernardino County, California",0.425,5,2,2010,CA
605,"San Bernardino County, California",0.4369,5,2,2011,CA
606,"San Bernardino County, California",0.439,5,2,2012,CA
607,"San Bernardino County, California",0.4461,5,2,2013,CA
608,"San Bernardino County, California",0.451,5,2,2014,CA
609,"San Bernardino County, California",0.4445,5,2,2015,CA
610,"San Bernardino County, California",0.44,5,2,2016,CA
611,"San Bernardino County, California",0.4343,5,2,2017,CA
612,"San Diego County, California",0.45,5,2,2009,CA
613,"San Diego County, California",0.45799999999999996,5,2,2010,CA
614,"San Diego County, California",0.4616,5,2,2011,CA
615,"San Diego County, California",0.4665,5,2,2012,CA
616,"San Diego County, California",0.4789,5,2,2013,CA
617,"San Diego County, California",0.4669,5,2,2014,CA
618,"San Diego County, California",0.4589,5,2,2015,CA
619,"San Diego County, California",0.4644,5,2,2016,CA
620,"San Diego County, California",0.4624,5,2,2017,CA
621,"San Francisco County, California",0.507,5,2,2009,CA
622,"San Francisco County, California",0.507,5,2,2010,CA
623,"San Francisco County, California",0.5148,5,2,2011,CA
624,"San Francisco County, California",0.5225,5,2,2012,CA
625,"San Francisco County, California",0.5283,5,2,2013,CA
626,"San Francisco County, California",0.5063,5,2,2014,CA
627,"San Francisco County, California",0.5208,5,2,2015,CA
628,"San Francisco County, California",0.5029,5,2,2016,CA
629,"San Francisco County, California",0.4999,5,2,2017,CA
630,"San Joaquin County, California",0.436,5,2,2009,CA
631,"San Joaquin County, California",0.436,5,2,2010,CA
632,"San Joaquin County, California",0.43799999999999994,5,2,2011,CA
633,"San Joaquin County, California",0.4564,5,2,2012,CA
634,"San Joaquin County, California",0.4416,5,2,2013,CA
635,"San Joaquin County, California",0.4703,5,2,2014,CA
636,"San Joaquin County, California",0.452,5,2,2015,CA
637,"San Joaquin County, California",0.4466,5,2,2016,CA
638,"San Joaquin County, California",0.4604,5,2,2017,CA
639,"San Luis Obispo County, California",0.434,5,2,2009,CA
640,"San Luis Obispo County, California",0.462,5,2,2010,CA
641,"San Luis Obispo County, California",0.4604,5,2,2011,CA
642,"San Luis Obispo County, California",0.4437,5,2,2012,CA
643,"San Luis Obispo County, California",0.449,5,2,2013,CA
644,"San Luis Obispo County, California",0.465,5,2,2014,CA
645,"San Luis Obispo County, California",0.4658,5,2,2015,CA
646,"San Luis Obispo County, California",0.4376,5,2,2016,CA
647,"San Luis Obispo County, California",0.4457,5,2,2017,CA
648,"San Mateo County, California",0.465,5,2,2009,CA
649,"San Mateo County, California",0.45299999999999996,5,2,2010,CA
650,"San Mateo County, California",0.4928,5,2,2011,CA
651,"San Mateo County, California",0.4849,5,2,2012,CA
652,"San Mateo County, California",0.48200000000000004,5,2,2013,CA
653,"San Mateo County, California",0.4881,5,2,2014,CA
654,"San Mateo County, California",0.4859,5,2,2015,CA
655,"San Mateo County, California",0.4821,5,2,2016,CA
656,"San Mateo County, California",0.4794,5,2,2017,CA
657,"Santa Barbara County, California",0.45799999999999996,5,2,2009,CA
658,"Santa Barbara County, California",0.503,5,2,2010,CA
659,"Santa Barbara County, California",0.4693,5,2,2011,CA
660,"Santa Barbara County, California",0.4698,5,2,2012,CA
661,"Santa Barbara County, California",0.5038,5,2,2013,CA
662,"Santa Barbara County, California",0.4808,5,2,2014,CA
663,"Santa Barbara County, California",0.4811,5,2,2015,CA
664,"Santa Barbara County, California",0.4707,5,2,2016,CA
665,"Santa Barbara County, California",0.4757,5,2,2017,CA
666,"Santa Clara County, California",0.446,5,2,2009,CA
667,"Santa Clara County, California",0.452,5,2,2010,CA
668,"Santa Clara County, California",0.4666,5,2,2011,CA
669,"Santa Clara County, California",0.4663,5,2,2012,CA
670,"Santa Clara County, California",0.4705,5,2,2013,CA
671,"Santa Clara County, California",0.4637,5,2,2014,CA
672,"Santa Clara County, California",0.4629,5,2,2015,CA
673,"Santa Clara County, California",0.4645,5,2,2016,CA
674,"Santa Clara County, California",0.4589,5,2,2017,CA
675,"Santa Cruz County, California",0.46299999999999997,5,2,2009,CA
676,"Santa Cruz County, California",0.46,5,2,2010,CA
677,"Santa Cruz County, California",0.4638,5,2,2011,CA
678,"Santa Cruz County, California",0.4615,5,2,2012,CA
679,"Santa Cruz County, California",0.4581,5,2,2013,CA
680,"Santa Cruz County, California",0.4828,5,2,2014,CA
681,"Santa Cruz County, California",0.4833,5,2,2015,CA
682,"Santa Cruz County, California",0.4857,5,2,2016,CA
683,"Santa Cruz County, California",0.4783,5,2,2017,CA
684,"Shasta County, California",0.45299999999999996,5,2,2009,CA
685,"Shasta County, California",0.441,5,2,2010,CA
686,"Shasta County, California",0.446,5,2,2011,CA
687,"Shasta County, California",0.4358,5,2,2012,CA
688,"Shasta County, California",0.4545,5,2,2013,CA
689,"Shasta County, California",0.4558,5,2,2014,CA
690,"Shasta County, California",0.4584,5,2,2015,CA
691,"Shasta County, California",0.4655,5,2,2016,CA
692,"Shasta County, California",0.4766,5,2,2017,CA
693,"Solano County, California",0.408,5,2,2009,CA
694,"Solano County, California",0.405,5,2,2010,CA
695,"Solano County, California",0.4242,5,2,2011,CA
696,"Solano County, California",0.4312,5,2,2012,CA
697,"Solano County, California",0.4267,5,2,2013,CA
698,"Solano County, California",0.4184,5,2,2014,CA
699,"Solano County, California",0.425,5,2,2015,CA
700,"Solano County, California",0.434,5,2,2016,CA
701,"Solano County, California",0.4313,5,2,2017,CA
702,"Sonoma County, California",0.43,5,2,2009,CA
703,"Sonoma County, California",0.43799999999999994,5,2,2010,CA
704,"Sonoma County, California",0.4418,5,2,2011,CA
705,"Sonoma County, California",0.4552,5,2,2012,CA
706,"Sonoma County, California",0.4645,5,2,2013,CA
707,"Sonoma County, California",0.4644,5,2,2014,CA
708,"Sonoma County, California",0.4657,5,2,2015,CA
709,"Sonoma County, California",0.4481,5,2,2016,CA
710,"Sonoma County, California",0.449,5,2,2017,CA
711,"Stanislaus County, California",0.425,5,2,2009,CA
712,"Stanislaus County, California",0.45799999999999996,5,2,2010,CA
713,"Stanislaus County, California",0.4444,5,2,2011,CA
714,"Stanislaus County, California",0.4455,5,2,2012,CA
715,"Stanislaus County, California",0.4786,5,2,2013,CA
716,"Stanislaus County, California",0.4404,5,2,2014,CA
717,"Stanislaus County, California",0.4485,5,2,2015,CA
718,"Stanislaus County, California",0.4532,5,2,2016,CA
719,"Stanislaus County, California",0.4338,5,2,2017,CA
720,"Sutter County, California",0.40700000000000003,5,2,2009,CA
721,"Sutter County, California",0.42700000000000005,5,2,2010,CA
722,"Sutter County, California",0.4292,5,2,2011,CA
723,"Sutter County, California",0.4756,5,2,2012,CA
724,"Sutter County, California",0.4646,5,2,2013,CA
725,"Sutter County, California",0.4297,5,2,2014,CA
726,"Sutter County, California",0.4501,5,2,2015,CA
727,"Sutter County, California",0.4662,5,2,2016,CA
728,"Sutter County, California",0.4101,5,2,2017,CA
729,"Tulare County, California",0.451,5,2,2009,CA
730,"Tulare County, California",0.451,5,2,2010,CA
731,"Tulare County, California",0.4458,5,2,2011,CA
732,"Tulare County, California",0.4594,5,2,2012,CA
733,"Tulare County, California",0.4679,5,2,2013,CA
734,"Tulare County, California",0.4599,5,2,2014,CA
735,"Tulare County, California",0.4772,5,2,2015,CA
736,"Tulare County, California",0.4554,5,2,2016,CA
737,"Tulare County, California",0.465,5,2,2017,CA
738,"Ventura County, California",0.433,5,2,2009,CA
739,"Ventura County, California",0.441,5,2,2010,CA
740,"Ventura County, California",0.4364,5,2,2011,CA
741,"Ventura County, California",0.4431,5,2,2012,CA
742,"Ventura County, California",0.4459,5,2,2013,CA
743,"Ventura County, California",0.4489,5,2,2014,CA
744,"Ventura County, California",0.4404,5,2,2015,CA
745,"Ventura County, California",0.4474,5,2,2016,CA
746,"Ventura County, California",0.4535,5,2,2017,CA
747,"Yolo County, California",0.445,5,2,2009,CA
748,"Yolo County, California",0.46399999999999997,5,2,2010,CA
749,"Yolo County, California",0.4906,5,2,2011,CA
750,"Yolo County, California",0.4796,5,2,2012,CA
751,"Yolo County, California",0.4787,5,2,2013,CA
752,"Yolo County, California",0.5052,5,2,2014,CA
753,"Yolo County, California",0.4815,5,2,2015,CA
754,"Yolo County, California",0.5057,5,2,2016,CA
755,"Yolo County, California",0.5019,5,2,2017,CA
756,"Yuba County, California",0.426,5,2,2009,CA
757,"Yuba County, California",0.408,5,2,2010,CA
758,"Yuba County, California",0.3936,5,2,2011,CA
759,"Yuba County, California",0.4136,5,2,2012,CA
760,"Yuba County, California",0.3916,5,2,2013,CA
761,"Yuba County, California",0.4506,5,2,2014,CA
762,"Yuba County, California",0.4363,5,2,2015,CA
763,"Yuba County, California",0.4444,5,2,2016,CA
764,"Yuba County, California",0.4052,5,2,2017,CA
765,"Adams County, Colorado",0.385,5,4,2009,CO
766,"Adams County, Colorado",0.41700000000000004,5,4,2010,CO
767,"Adams County, Colorado",0.3985,5,4,2011,CO
768,"Adams County, Colorado",0.39299999999999996,5,4,2012,CO
769,"Adams County, Colorado",0.406,5,4,2013,CO
770,"Adams County, Colorado",0.413,5,4,2014,CO
771,"Adams County, Colorado",0.4079,5,4,2015,CO
772,"Adams County, Colorado",0.4006,5,4,2016,CO
773,"Adams County, Colorado",0.3925,5,4,2017,CO
774,"Arapahoe County, Colorado",0.474,5,4,2009,CO
775,"Arapahoe County, Colorado",0.457,5,4,2010,CO
776,"Arapahoe County, Colorado",0.4672,5,4,2011,CO
777,"Arapahoe County, Colorado",0.4622,5,4,2012,CO
778,"Arapahoe County, Colorado",0.4541,5,4,2013,CO
779,"Arapahoe County, Colorado",0.4668,5,4,2014,CO
780,"Arapahoe County, Colorado",0.4633,5,4,2015,CO
781,"Arapahoe County, Colorado",0.4538,5,4,2016,CO
782,"Arapahoe County, Colorado",0.4486,5,4,2017,CO
783,"Boulder County, Colorado",0.478,5,4,2009,CO
784,"Boulder County, Colorado",0.493,5,4,2010,CO
785,"Boulder County, Colorado",0.4623,5,4,2011,CO
786,"Boulder County, Colorado",0.4763,5,4,2012,CO
787,"Boulder County, Colorado",0.4702,5,4,2013,CO
788,"Boulder County, Colorado",0.4678,5,4,2014,CO
789,"Boulder County, Colorado",0.4857,5,4,2015,CO
790,"Boulder County, Colorado",0.484,5,4,2016,CO
791,"Boulder County, Colorado",0.4822,5,4,2017,CO
792,"Denver County, Colorado",0.508,5,4,2009,CO
793,"Denver County, Colorado",0.515,5,4,2010,CO
794,"Denver County, Colorado",0.5038,5,4,2011,CO
795,"Denver County, Colorado",0.5048,5,4,2012,CO
796,"Denver County, Colorado",0.5094,5,4,2013,CO
797,"Denver County, Colorado",0.5063,5,4,2014,CO
798,"Denver County, Colorado",0.4927,5,4,2015,CO
799,"Denver County, Colorado",0.5008,5,4,2016,CO
800,"Denver County, Colorado",0.49,5,4,2017,CO
801,"Douglas County, Colorado",0.38299999999999995,5,4,2009,CO
802,"Douglas County, Colorado",0.37,5,4,2010,CO
803,"Douglas County, Colorado",0.3908,5,4,2011,CO
804,"Douglas County, Colorado",0.4065,5,4,2012,CO
805,"Douglas County, Colorado",0.3988,5,4,2013,CO
806,"Douglas County, Colorado",0.3948,5,4,2014,CO
807,"Douglas County, Colorado",0.3975,5,4,2015,CO
808,"Douglas County, Colorado",0.4071,5,4,2016,CO
809,"Douglas County, Colorado",0.4046,5,4,2017,CO
810,"El Paso County, Colorado",0.419,5,4,2009,CO
811,"El Paso County, Colorado",0.441,5,4,2010,CO
812,"El Paso County, Colorado",0.4542,5,4,2011,CO
813,"El Paso County, Colorado",0.4376,5,4,2012,CO
814,"El Paso County, Colorado",0.43700000000000006,5,4,2013,CO
815,"El Paso County, Colorado",0.4405,5,4,2014,CO
816,"El Paso County, Colorado",0.4331,5,4,2015,CO
817,"El Paso County, Colorado",0.4321,5,4,2016,CO
818,"El Paso County, Colorado",0.42700000000000005,5,4,2017,CO
819,"Jefferson County, Colorado",0.423,5,4,2009,CO
820,"Jefferson County, Colorado",0.43200000000000005,5,4,2010,CO
821,"Jefferson County, Colorado",0.4276,5,4,2011,CO
822,"Jefferson County, Colorado",0.4332,5,4,2012,CO
823,"Jefferson County, Colorado",0.4417,5,4,2013,CO
824,"Jefferson County, Colorado",0.4318,5,4,2014,CO
825,"Jefferson County, Colorado",0.4422,5,4,2015,CO
826,"Jefferson County, Colorado",0.4323,5,4,2016,CO
827,"Jefferson County, Colorado",0.4234,5,4,2017,CO
828,"Larimer County, Colorado",0.446,5,4,2009,CO
829,"Larimer County, Colorado",0.44299999999999995,5,4,2010,CO
830,"Larimer County, Colorado",0.431,5,4,2011,CO
831,"Larimer County, Colorado",0.4565,5,4,2012,CO
832,"Larimer County, Colorado",0.4566,5,4,2013,CO
833,"Larimer County, Colorado",0.4615,5,4,2014,CO
834,"Larimer County, Colorado",0.4469,5,4,2015,CO
835,"Larimer County, Colorado",0.44,5,4,2016,CO
836,"Larimer County, Colorado",0.4526,5,4,2017,CO
837,"Mesa County, Colorado",0.445,5,4,2009,CO
838,"Mesa County, Colorado",0.46799999999999997,5,4,2010,CO
839,"Mesa County, Colorado",0.43700000000000006,5,4,2011,CO
840,"Mesa County, Colorado",0.4455,5,4,2012,CO
841,"Mesa County, Colorado",0.4762,5,4,2013,CO
842,"Mesa County, Colorado",0.445,5,4,2014,CO
843,"Mesa County, Colorado",0.4448,5,4,2015,CO
844,"Mesa County, Colorado",0.4346,5,4,2016,CO
845,"Mesa County, Colorado",0.4519,5,4,2017,CO
846,"Pueblo County, Colorado",0.44299999999999995,5,4,2009,CO
847,"Pueblo County, Colorado",0.467,5,4,2010,CO
848,"Pueblo County, Colorado",0.455,5,4,2011,CO
849,"Pueblo County, Colorado",0.4291,5,4,2012,CO
850,"Pueblo County, Colorado",0.4357,5,4,2013,CO
851,"Pueblo County, Colorado",0.4473,5,4,2014,CO
852,"Pueblo County, Colorado",0.4748,5,4,2015,CO
853,"Pueblo County, Colorado",0.4477,5,4,2016,CO
854,"Pueblo County, Colorado",0.4574,5,4,2017,CO
855,"Weld County, Colorado",0.424,5,4,2009,CO
856,"Weld County, Colorado",0.42,5,4,2010,CO
857,"Weld County, Colorado",0.4372,5,4,2011,CO
858,"Weld County, Colorado",0.4329,5,4,2012,CO
859,"Weld County, Colorado",0.42100000000000004,5,4,2013,CO
860,"Weld County, Colorado",0.4085,5,4,2014,CO
861,"Weld County, Colorado",0.3993,5,4,2015,CO
862,"Weld County, Colorado",0.4375,5,4,2016,CO
863,"Weld County, Colorado",0.4225,5,4,2017,CO
864,"Fairfield County, Connecticut",0.532,4,11,2009,CT
865,"Fairfield County, Connecticut",0.539,4,11,2010,CT
